topic,authors,title,publicationName,doi,volume,issue,pageRange,coverDate,affiliation,citedbyCount,affilname,affiliation-country,year,month
PHYS,Brahlek M.,Hidden transport phenomena in an ultraclean correlated metal,Nature Communications,10.1038/s41467-024-48043-4,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Oak Ridge National Laboratory', 'affiliation-city': 'Oak Ridge', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Pennsylvania State University', 'affiliation-city': 'University Park', 'affiliation-country': 'United States'}]",-0.1234553128007165,Oak Ridge National Laboratory,United States,2024,12
PHYS,Park H.S.,Method for measuring blood flow and depth of blood vessel based on laser speckle contrast imaging using 3D convolutional neural network: A preliminary study,Optics and Laser Technology,10.1016/j.optlastec.2024.111367,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Pukyong National University', 'affiliation-city': 'Busan', 'affiliation-country': 'South Korea'}]",-0.1234553128007165,Pukyong National University,South Korea,2024,12
PHYS,Tian D.,Environmental versus phylogenetic controls on leaf nitrogen and phosphorous concentrations in vascular plants,Nature Communications,10.1038/s41467-024-49665-4,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft WSL', 'affiliation-city': 'Birmensdorf', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Beijing Forestry University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",-0.1234553128007165,ETH Zürich,Switzerland,2024,12
PHYS,Ríos S.,Improving the performance of resonator-based optical sensors using time-lagged correlation and Fourier phase shift analysis,Optics and Laser Technology,10.1016/j.optlastec.2024.111350,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Universidad de la Laguna', 'affiliation-city': 'San Cristobal de La Laguna', 'affiliation-country': 'Spain'}]",-0.1234553128007165,Universidad de la Laguna,Spain,2024,12
PHYS,Hill R.,Realising a global One Health disease surveillance approach: insights from wastewater and beyond,Nature Communications,10.1038/s41467-024-49417-4,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Centre for the Environment Fisheries and Aquaculture Science', 'affiliation-city': 'Lowestoft', 'affiliation-country': 'United Kingdom'}]",-0.1234553128007165,Centre for the Environment Fisheries and Aquaculture Science,United Kingdom,2024,12
PHYS,Nguyen M.C.,"Molecular insight into interactions between the Taf14, Yng1 and Sas3 subunits of the NuA3 complex",Nature Communications,10.1038/s41467-024-49730-y,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University of Colorado School of Medicine', 'affiliation-city': 'Aurora', 'affiliation-country': 'United States'}]",-0.1234553128007165,University of Colorado School of Medicine,United States,2024,12
PHYS,Zhou X.,Development of a genetically encoded sensor for probing endogenous nociceptin opioid peptide release,Nature Communications,10.1038/s41467-024-49712-0,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Neuroscience Center Zurich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Universität Zürich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}]",-0.1234553128007165,Neuroscience Center Zurich,Switzerland,2024,12
PHYS,Abdou K.,Prefrontal coding of learned and inferred knowledge during REM and NREM sleep,Nature Communications,10.1038/s41467-024-48816-x,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University of Toyama', 'affiliation-city': 'Toyama', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Faculty of Pharmacy', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]",-0.1234553128007165,University of Toyama,Japan,2024,12
PHYS,Ilgen A.G.,Bridging molecular-scale interfacial science with continuum-scale models,Nature Communications,10.1038/s41467-024-49598-y,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Sandia National Laboratories, New Mexico', 'affiliation-city': 'Albuquerque', 'affiliation-country': 'United States'}]",-0.1234553128007165,"Sandia National Laboratories, New Mexico",United States,2024,12
PHYS,Guo S.,MXene-based all-solid flexible electrochromic microsupercapacitor,Microsystems and Nanoengineering,10.1038/s41378-024-00720-6,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Post and TeleCommunications', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",-0.1234553128007165,Nanjing University of Post and TeleCommunications,China,2024,12
PHYS,Wang C.,Evolutionary dynamics of any multiplayer game on regular graphs,Nature Communications,10.1038/s41467-024-49505-5,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'George Mason University', 'affiliation-city': 'Fairfax', 'affiliation-country': 'United States'}]",-0.1234553128007165,George Mason University,United States,2024,12
PHYS,Tanriverdi S.,Elasto-inertial focusing and particle migration in high aspect ratio microchannels for high-throughput separation,Microsystems and Nanoengineering,10.1038/s41378-024-00724-2,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'The Royal Institute of Technology (KTH)', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}]",-0.1234553128007165,The Royal Institute of Technology (KTH),Sweden,2024,12
PHYS,Ngo H.T.,Rapid and portable quantification of HIV RNA via a smartphone-enabled digital CRISPR device and deep learning,Sensors and Actuators Reports,10.1016/j.snr.2024.100212,8,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Whiting School of Engineering', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}]",-0.1234553128007165,Whiting School of Engineering,United States,2024,12
PHYS,Foster A.,Evidence for the formation of silicic lava by pyroclast sintering,Nature Communications,10.1038/s41467-024-49601-6,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Durham University', 'affiliation-city': 'Durham', 'affiliation-country': 'United Kingdom'}]",-0.1234553128007165,Durham University,United Kingdom,2024,12
PHYS,Wu X.,Exonuclease III assisted exponential amplification reaction (EXPAR) for specific miRNA-155 analysis during post-anesthetic nursing,Journal of Analytical Science and Technology,10.1186/s40543-024-00454-0,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': ""Chongqing People's Hospital"", 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",-0.1234553128007165,,China,2024,12
PHYS,Wong M.C.,Evaluation of body shape as a human body composition assessment in isolated conditions and remote environments,npj Microgravity,10.1038/s41526-024-00412-5,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University of Hawaiʻi Cancer Center', 'affiliation-city': 'Honolulu', 'affiliation-country': 'United States'}]",-0.1234553128007165,University of Hawaiʻi Cancer Center,United States,2024,12
PHYS,Ma Z.,An acoustofluidic device for the automated separation of platelet-reduced plasma from whole blood,Microsystems and Nanoengineering,10.1038/s41378-024-00707-3,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Pratt School of Engineering', 'affiliation-city': 'Durham', 'affiliation-country': 'United States'}]",-0.1234553128007165,Pratt School of Engineering,United States,2024,12
PHYS,Vaja C.R.,Electrical conductivity behaviour of aqueous solutions of methylene blue at different temperatures using impedance spectroscopy,Interactions,10.1007/s10751-024-01947-5,245,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Gujarat University, Ahmedabad', 'affiliation-city': 'Ahmedabad', 'affiliation-country': 'India'}]",-0.1234553128007165,"Gujarat University, Ahmedabad",India,2024,12
PHYS,Perez-Gil J.,The methylerythritol phosphate pathway as an oxidative stress sense and response system,Nature Communications,10.1038/s41467-024-49483-8,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Queensland University of Technology', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}]",-0.1234553128007165,Queensland University of Technology,Australia,2024,12
PHYS,Wang Q.,Magnon interactions in a moderately correlated Mott insulator,Nature Communications,10.1038/s41467-024-49714-y,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Universität Zürich, Physik-Institut', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'@_fa': 'true', 'affilname': 'Chinese University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",-0.1234553128007165,"Universität Zürich, Physik-Institut",Switzerland,2024,12
PHYS,Zhang Y.,Strain sensor on a chip for quantifying the magnitudes of tensile stress on cells,Microsystems and Nanoengineering,10.1038/s41378-024-00719-z,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Shanghai University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",-0.1234553128007165,Shanghai University,China,2024,12
PHYS,Tang F.,Implementation of energy interaction between laser beam and keyhole wall based on algebraically reconstructing free surface: An experimentally validated numerical framework,Optics and Laser Technology,10.1016/j.optlastec.2024.111374,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Aeronautics and Astronautics', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",-0.1234553128007165,Nanjing University of Aeronautics and Astronautics,China,2024,12
PHYS,Koyama K.,Study of heat treatment effect on magnetic properties of MnFeGe using <sup>57</sup>Fe Mössbauer spectroscopy,Interactions,10.1007/s10751-024-01951-9,245,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Kagoshima University', 'affiliation-city': 'Kagoshima', 'affiliation-country': 'Japan'}]",-0.1234553128007165,Kagoshima University,Japan,2024,12
PHYS,Zhang T.,Internal flow in sessile droplets induced by substrate oscillation: towards enhanced mixing and mass transfer in microfluidic systems,Microsystems and Nanoengineering,10.1038/s41378-024-00714-4,10,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'College of Science and Engineering', 'affiliation-city': 'Minneapolis', 'affiliation-country': 'United States'}]",-0.1234553128007165,College of Science and Engineering,United States,2024,12
PHYS,Amrin Luna J.,Assessment of temperature effects on photopolymer resin dental prosthetics fabricated by stereolithography using optical coherence tomography,Optics and Laser Technology,10.1016/j.optlastec.2024.111248,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Kyungpook National University', 'affiliation-city': 'Daegu', 'affiliation-country': 'South Korea'}]",-0.1234553128007165,Kyungpook National University,South Korea,2024,12
PHYS,Gong M.,Fabricating exceptionally efficiency and mechanically superior entity through optimized deposition strategy in oscillating laser-arc hybrid additive manufacturing,Optics and Laser Technology,10.1016/j.optlastec.2024.111372,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Optics Valley Laboratory', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",-0.1234553128007165,Huazhong University of Science and Technology,China,2024,12
PHYS,A S.,Hierarchical NiCo<inf>2</inf>O<inf>4</inf> needle-like heterostructure arrays anchored on WO<inf>3</inf> as high- performance asymmetric supercapacitors for energy storage applications,Chemical Physics Impact,10.1016/j.chphi.2024.100666,9,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Vels Institute of Science, Technology &amp; Advanced Studies', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",-0.1234553128007165,"Vels Institute of Science, Technology &amp; Advanced Studies",India,2024,12
PHYS,Sihag S.,Low ppm NO<inf>2</inf> detection through advanced ultrasensitive copper oxide gas sensor,Discover Nano,10.1186/s11671-024-04039-z,19,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'CCS Haryana Agricultural University', 'affiliation-city': 'Hisar', 'affiliation-country': 'India'}]",-0.1234553128007165,CCS Haryana Agricultural University,India,2024,12
PHYS,Perez A.,Enhancing silicon wafer ablation using passive Q-switch 2μm lasers with third-order nonlinear effects,Optics and Laser Technology,10.1016/j.optlastec.2024.111316,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Sami Shamoon College of Engineering', 'affiliation-city': 'Ashdod', 'affiliation-country': 'Israel'}, {'@_fa': 'true', 'affilname': 'Jerusalem College of Technology', 'affiliation-city': 'Jerusalem', 'affiliation-country': 'Israel'}]",-0.1234553128007165,Sami Shamoon College of Engineering,Israel,2024,12
PHYS,Gupta R.,"Dielectric behaviour, impedance and conductivity studies of YBaYbSiO oxy-apatite compounds",Chemical Physics Impact,10.1016/j.chphi.2024.100668,9,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'National Institute of Technology Raipur', 'affiliation-city': 'Raipur', 'affiliation-country': 'India'}]",-0.1234553128007165,National Institute of Technology Raipur,India,2024,12
PHYS,Wang C.,The optical properties of ZnO/ZnS:Mn core–shell nanorods prepared on GaN substrates,Optics and Laser Technology,10.1016/j.optlastec.2024.111352,179,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Shandong University', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Engineering Research Center of Aeronautical Materials and Devices', 'affiliation-city': 'Binzhou', 'affiliation-country': 'China'}]",-0.1234553128007165,Shandong University,China,2024,12
PHYS,Shwetha K.M.,Effect of Gd<sup>3+</sup> ion on silver zinc borate glasses,Chemical Physics Impact,10.1016/j.chphi.2024.100658,9,,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Bangalore University', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]",-0.1234553128007165,Bangalore University,India,2024,12
PHYS,Belleri P.,Unravelling the operation of organic artificial neurons for neuromorphic bioelectronics,Nature Communications,10.1038/s41467-024-49668-1,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Brescia', 'affiliation-city': 'Brescia', 'affiliation-country': 'Italy'}]",-0.1234553128007165,Università degli Studi di Brescia,Italy,2024,12
PHYS,Manca F.,Projected loss of brown macroalgae and seagrasses with global environmental change,Nature Communications,10.1038/s41467-024-48273-6,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Helsingin Yliopisto', 'affiliation-city': 'Helsinki', 'affiliation-country': 'Finland'}]",-0.1234553128007165,Helsingin Yliopisto,Finland,2024,12
PHYS,He W.,Color coded metadevices toward programmed terahertz switching,Light: Science and Applications,10.1038/s41377-024-01495-1,13,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'National University of Defense Technology China', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",-0.1234553128007165,National University of Defense Technology China,China,2024,12
PHYS,Brousse O.,Unequal distributions of crowdsourced weather data in England and Wales,Nature Communications,10.1038/s41467-024-49276-z,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'University College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",-0.1234553128007165,University College London,United Kingdom,2024,12
PHYS,Brouze M.,TENT5-mediated polyadenylation of mRNAs encoding secreted proteins is essential for gametogenesis in mice,Nature Communications,10.1038/s41467-024-49479-4,15,1,,2024-12-01,"[{'@_fa': 'true', 'affilname': 'Międzynarodowy Instytut Biologii Molekularnej i Komórkowej w Warszawie', 'affiliation-city': 'Warsaw', 'affiliation-country': 'Poland'}, {'@_fa': 'true', 'affilname': 'Institute of Biochemistry and Biophysics of the Polish Academy of Sciences', 'affiliation-city': 'Warsaw', 'affiliation-country': 'Poland'}]",-0.1234553128007165,Międzynarodowy Instytut Biologii Molekularnej i Komórkowej w Warszawie,Poland,2024,12
